Year,Month,UOM,Crop,Value,Indicator
2003,4,CAD/tonne,"Canola Meal, 34%, Altona",221,Farmer's net cash return at Wpg elevator
2003,4,CAD/tonne,"Canola, #1CR",354.33,Farmer's net cash return at Wpg elevator
2003,4,CAD/tonne,"Corn, #2",137.79,Farmer's net cash return at Wpg elevator
2003,4,CAD/tonne,"Flaxseed, #1CW",347.79,Farmer's net cash return at Wpg elevator
2003,4,CAD/tonne,"Oats, #2CW",150.656,Farmer's net cash return at Wpg elevator
2003,4,CAD/tonne,"Peas, #2 Yellow",169.37,Farmer's net cash return at Wpg elevator
2003,4,CAD/tonne,"Rye, #2",171.252,Farmer's net cash return at Wpg elevator
2003,4,CAD/tonne,"Soymeal, 46%, Wpg",293.9382979,Farmer's net cash return at Wpg elevator
2003,4,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",149.82,Farmer's net cash return at Wpg elevator
2003,5,CAD/tonne,"Barley, #1CW",122.75,Farmer's net cash return at Wpg elevator
2003,5,CAD/tonne,"Canola Meal, 34%, Altona",225,Farmer's net cash return at Wpg elevator
2003,5,CAD/tonne,"Canola, #1CR",333.48,Farmer's net cash return at Wpg elevator
2003,5,CAD/tonne,"Corn, #2",136.1075,Farmer's net cash return at Wpg elevator
2003,5,CAD/tonne,"Flaxseed, #1CW",333.11,Farmer's net cash return at Wpg elevator
2003,5,CAD/tonne,"Oats, #2CW",133.9625,Farmer's net cash return at Wpg elevator
2003,5,CAD/tonne,"Peas, #2 Yellow",154.7225,Farmer's net cash return at Wpg elevator
2003,5,CAD/tonne,"Rye, #2",138.7075,Farmer's net cash return at Wpg elevator
2003,5,CAD/tonne,"Soymeal, 46%, Wpg",287.3024977,Farmer's net cash return at Wpg elevator
2003,5,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",152.25,Farmer's net cash return at Wpg elevator
2003,6,CAD/tonne,"Barley, #1CW",107.425,Farmer's net cash return at Wpg elevator
2003,6,CAD/tonne,"Canola Meal, 34%, Altona",225,Farmer's net cash return at Wpg elevator
2003,6,CAD/tonne,"Canola, #1CR",321.24,Farmer's net cash return at Wpg elevator
2003,6,CAD/tonne,"Corn, #2",133.455,Farmer's net cash return at Wpg elevator
2003,6,CAD/tonne,"Flaxseed, #1CW",321.61,Farmer's net cash return at Wpg elevator
2003,6,CAD/tonne,"Oats, #2CW",117.7975,Farmer's net cash return at Wpg elevator
2003,6,CAD/tonne,"Peas, #2 Yellow",130.66,Farmer's net cash return at Wpg elevator
2003,6,CAD/tonne,"Rye, #2",111.085,Farmer's net cash return at Wpg elevator
2003,6,CAD/tonne,"Soymeal, 46%, Wpg",286,Farmer's net cash return at Wpg elevator
2003,6,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",142.85,Farmer's net cash return at Wpg elevator
2003,7,CAD/tonne,"Barley, #1CW",89.44,Farmer's net cash return at Wpg elevator
2003,7,CAD/tonne,"Canola Meal, 34%, Altona",215,Farmer's net cash return at Wpg elevator
2003,7,CAD/tonne,"Canola, #1CR",313.044,Farmer's net cash return at Wpg elevator
2003,7,CAD/tonne,"Corn, #2",122.67,Farmer's net cash return at Wpg elevator
2003,7,CAD/tonne,"Flaxseed, #1CW",302.11,Farmer's net cash return at Wpg elevator
2003,7,CAD/tonne,"Oats, #2CW",112.684,Farmer's net cash return at Wpg elevator
2003,7,CAD/tonne,"Peas, #2 Yellow",119.686,Farmer's net cash return at Wpg elevator
2003,7,CAD/tonne,"Rye, #2",105.91,Farmer's net cash return at Wpg elevator
2003,7,CAD/tonne,"Soymeal, 46%, Wpg",281.2173913,Farmer's net cash return at Wpg elevator
2003,7,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",109.88,Farmer's net cash return at Wpg elevator
2003,8,CAD/tonne,"Barley, #1CW",88.35,Farmer's net cash return at Wpg elevator
2003,8,CAD/tonne,"Canola Meal, 34%, Altona",188.75,Farmer's net cash return at Wpg elevator
2003,8,CAD/tonne,"Canola, #1CR",319.68,Farmer's net cash return at Wpg elevator
2003,8,CAD/tonne,"Corn, #2",122.335,Farmer's net cash return at Wpg elevator
2003,8,CAD/tonne,"Flaxseed, #1CW",316.3,Farmer's net cash return at Wpg elevator
2003,8,CAD/tonne,"Oats, #2CW",120.09,Farmer's net cash return at Wpg elevator
2003,8,CAD/tonne,"Peas, #2 Yellow",136.9825,Farmer's net cash return at Wpg elevator
2003,8,CAD/tonne,"Rye, #2",103.78,Farmer's net cash return at Wpg elevator
2003,8,CAD/tonne,Soybeans,248.6975,Farmer's net cash return at Wpg elevator
2003,8,CAD/tonne,"Soymeal, 46%, Wpg",271.2934782,Farmer's net cash return at Wpg elevator
2003,8,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",116.5,Farmer's net cash return at Wpg elevator
2003,9,CAD/tonne,"Barley, #1CW",88.72,Farmer's net cash return at Wpg elevator
2003,9,CAD/tonne,"Canola Meal, 34%, Altona",208,Farmer's net cash return at Wpg elevator
2003,9,CAD/tonne,"Canola, #1CR",323.37,Farmer's net cash return at Wpg elevator
2003,9,CAD/tonne,"Corn, #2",123.776,Farmer's net cash return at Wpg elevator
2003,9,CAD/tonne,"Flaxseed, #1CW",323.9,Farmer's net cash return at Wpg elevator
2003,9,CAD/tonne,"Oats, #2CW",118.206,Farmer's net cash return at Wpg elevator
2003,9,CAD/tonne,"Peas, #2 Yellow",143.102,Farmer's net cash return at Wpg elevator
2003,9,CAD/tonne,"Rye, #2",107.5125,Farmer's net cash return at Wpg elevator
2003,9,CAD/tonne,Soybeans,280.27,Farmer's net cash return at Wpg elevator
2003,9,CAD/tonne,"Soymeal, 46%, Wpg",313.1652174,Farmer's net cash return at Wpg elevator
2003,9,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",119.56,Farmer's net cash return at Wpg elevator
2003,10,CAD/tonne,"Barley, #1CW",88,Farmer's net cash return at Wpg elevator
2003,10,CAD/tonne,"Canola Meal, 34%, Altona",226.25,Farmer's net cash return at Wpg elevator
2003,10,CAD/tonne,"Canola, #1CR",338.565,Farmer's net cash return at Wpg elevator
2003,10,CAD/tonne,"Corn, #2",109.7375,Farmer's net cash return at Wpg elevator
2003,10,CAD/tonne,"Flaxseed, #1CW",328.675,Farmer's net cash return at Wpg elevator
2003,10,CAD/tonne,"Oats, #2CW",114.4125,Farmer's net cash return at Wpg elevator
2003,10,CAD/tonne,"Peas, #2 Yellow",156.9375,Farmer's net cash return at Wpg elevator
2003,10,CAD/tonne,"Rye, #2",96.55,Farmer's net cash return at Wpg elevator
2003,10,CAD/tonne,Soybeans,317.24,Farmer's net cash return at Wpg elevator
2003,10,CAD/tonne,"Soymeal, 46%, Wpg",333.4673913,Farmer's net cash return at Wpg elevator
2003,10,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",128.175,Farmer's net cash return at Wpg elevator
2003,11,CAD/tonne,"Barley, #1CW",96.35,Farmer's net cash return at Wpg elevator
2003,11,CAD/tonne,"Canola Meal, 34%, Altona",245.75,Farmer's net cash return at Wpg elevator
2003,11,CAD/tonne,"Canola, #1CR",335.675,Farmer's net cash return at Wpg elevator
2003,11,CAD/tonne,"Corn, #2",112.1,Farmer's net cash return at Wpg elevator
2003,11,CAD/tonne,"Flaxseed, #1CW",322.8,Farmer's net cash return at Wpg elevator
2003,11,CAD/tonne,"Oats, #2CW",113.995,Farmer's net cash return at Wpg elevator
2003,11,CAD/tonne,"Peas, #2 Yellow",167.16,Farmer's net cash return at Wpg elevator
2003,11,CAD/tonne,"Rye, #2",100.6875,Farmer's net cash return at Wpg elevator
2003,11,CAD/tonne,Soybeans,327.51338,Farmer's net cash return at Wpg elevator
2003,11,CAD/tonne,"Soymeal, 46%, Wpg",350.6847826,Farmer's net cash return at Wpg elevator
2003,11,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",133.175,Farmer's net cash return at Wpg elevator
2003,12,CAD/tonne,"Barley, #1CW",92.02,Farmer's net cash return at Wpg elevator
2003,12,CAD/tonne,"Canola Meal, 34%, Altona",220,Farmer's net cash return at Wpg elevator
2003,12,CAD/tonne,"Canola, #1CR",332.55,Farmer's net cash return at Wpg elevator
2003,12,CAD/tonne,"Corn, #2",114.562,Farmer's net cash return at Wpg elevator
2003,12,CAD/tonne,"Flaxseed, #1CW",304.8,Farmer's net cash return at Wpg elevator
2003,12,CAD/tonne,"Oats, #2CW",120.756,Farmer's net cash return at Wpg elevator
2003,12,CAD/tonne,"Peas, #2 Yellow",166.16,Farmer's net cash return at Wpg elevator
2003,12,CAD/tonne,"Rye, #2",113.45,Farmer's net cash return at Wpg elevator
2003,12,CAD/tonne,Soybeans,332.784,Farmer's net cash return at Wpg elevator
2003,12,CAD/tonne,"Soymeal, 46%, Wpg",319.6695652,Farmer's net cash return at Wpg elevator
2003,12,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",128.74,Farmer's net cash return at Wpg elevator
2004,1,CAD/tonne,"Barley, #1CW",88.85,Farmer's net cash return at Wpg elevator
2004,1,CAD/tonne,"Canola Meal, 34%, Altona",238.75,Farmer's net cash return at Wpg elevator
2004,1,CAD/tonne,"Canola, #1CR",336.61,Farmer's net cash return at Wpg elevator
2004,1,CAD/tonne,"Corn, #2",121.0575,Farmer's net cash return at Wpg elevator
2004,1,CAD/tonne,"Flaxseed, #1CW",313.05,Farmer's net cash return at Wpg elevator
2004,1,CAD/tonne,"Oats, #2CW",127.7225,Farmer's net cash return at Wpg elevator
2004,1,CAD/tonne,"Peas, #2 Yellow",166.16,Farmer's net cash return at Wpg elevator
2004,1,CAD/tonne,"Rye, #2",117.25,Farmer's net cash return at Wpg elevator
2004,1,CAD/tonne,Soybeans,351.0275,Farmer's net cash return at Wpg elevator
2004,1,CAD/tonne,"Soymeal, 46%, Wpg",341.2391304,Farmer's net cash return at Wpg elevator
2004,1,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",130.3125,Farmer's net cash return at Wpg elevator
2004,2,CAD/tonne,"Barley, #1CW",89.6,Farmer's net cash return at Wpg elevator
2004,2,CAD/tonne,"Canola Meal, 34%, Altona",236.75,Farmer's net cash return at Wpg elevator
2004,2,CAD/tonne,"Canola, #1CR",362.46,Farmer's net cash return at Wpg elevator
2004,2,CAD/tonne,"Corn, #2",128.4375,Farmer's net cash return at Wpg elevator
2004,2,CAD/tonne,"Flaxseed, #1CW",328.8,Farmer's net cash return at Wpg elevator
2004,2,CAD/tonne,"Oats, #2CW",126.75,Farmer's net cash return at Wpg elevator
2004,2,CAD/tonne,"Peas, #2 Yellow",168.99,Farmer's net cash return at Wpg elevator
2004,2,CAD/tonne,"Rye, #2",119.05,Farmer's net cash return at Wpg elevator
2004,2,CAD/tonne,Soybeans,376.1525,Farmer's net cash return at Wpg elevator
2004,2,CAD/tonne,"Soymeal, 46%, Wpg",348.6521739,Farmer's net cash return at Wpg elevator
2004,2,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",136.925,Farmer's net cash return at Wpg elevator
2004,3,CAD/tonne,"Barley, #1CW",104.858,Farmer's net cash return at Wpg elevator
2004,3,CAD/tonne,"Canola Meal, 34%, Altona",289,Farmer's net cash return at Wpg elevator
2004,3,CAD/tonne,"Canola, #1CR",405.914,Farmer's net cash return at Wpg elevator
2004,3,CAD/tonne,"Corn, #2",138.494,Farmer's net cash return at Wpg elevator
2004,3,CAD/tonne,"Flaxseed, #1CW",375.304,Farmer's net cash return at Wpg elevator
2004,3,CAD/tonne,"Oats, #2CW",135.45,Farmer's net cash return at Wpg elevator
2004,3,CAD/tonne,"Peas, #2 Yellow",182.386,Farmer's net cash return at Wpg elevator
2004,3,CAD/tonne,"Rye, #2",118.996,Farmer's net cash return at Wpg elevator
2004,3,CAD/tonne,Soybeans,459.03,Farmer's net cash return at Wpg elevator
2004,3,CAD/tonne,"Soymeal, 46%, Wpg",409.6721554,Farmer's net cash return at Wpg elevator
2004,3,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",146.71,Farmer's net cash return at Wpg elevator
2004,4,CAD/tonne,"Barley, #1CW",114.3,Farmer's net cash return at Wpg elevator
2004,4,CAD/tonne,"Canola Meal, 34%, Altona",294.5,Farmer's net cash return at Wpg elevator
2004,4,CAD/tonne,"Canola, #1CR",389.245,Farmer's net cash return at Wpg elevator
2004,4,CAD/tonne,"Corn, #2",153.0475,Farmer's net cash return at Wpg elevator
2004,4,CAD/tonne,"Flaxseed, #1CW",401.43,Farmer's net cash return at Wpg elevator
2004,4,CAD/tonne,"Oats, #2CW",138.23,Farmer's net cash return at Wpg elevator
2004,4,CAD/tonne,"Peas, #2 Yellow",192.155,Farmer's net cash return at Wpg elevator
2004,4,CAD/tonne,"Rye, #2",126.63,Farmer's net cash return at Wpg elevator
2004,4,CAD/tonne,Soybeans,451.675,Farmer's net cash return at Wpg elevator
2004,4,CAD/tonne,"Soymeal, 46%, Wpg",430.1956522,Farmer's net cash return at Wpg elevator
2004,4,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",155.325,Farmer's net cash return at Wpg elevator
2004,5,CAD/tonne,"Barley, #1CW",112.825,Farmer's net cash return at Wpg elevator
2004,5,CAD/tonne,"Canola Meal, 34%, Altona",275.75,Farmer's net cash return at Wpg elevator
2004,5,CAD/tonne,"Canola, #1CR",379.89,Farmer's net cash return at Wpg elevator
2004,5,CAD/tonne,"Corn, #2",159.2425,Farmer's net cash return at Wpg elevator
2004,5,CAD/tonne,"Flaxseed, #1CW",403.93,Farmer's net cash return at Wpg elevator
2004,5,CAD/tonne,"Oats, #2CW",129.1375,Farmer's net cash return at Wpg elevator
2004,5,CAD/tonne,"Peas, #2 Yellow",197.4275,Farmer's net cash return at Wpg elevator
2004,5,CAD/tonne,"Rye, #2",161.89,Farmer's net cash return at Wpg elevator
2004,5,CAD/tonne,Soybeans,436.7025,Farmer's net cash return at Wpg elevator
2004,5,CAD/tonne,"Soymeal, 46%, Wpg",437.525,Farmer's net cash return at Wpg elevator
2004,5,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",168.425,Farmer's net cash return at Wpg elevator
2004,6,CAD/tonne,"Barley, #1CW",107.22,Farmer's net cash return at Wpg elevator
2004,6,CAD/tonne,"Canola Meal, 34%, Altona",265.29,Farmer's net cash return at Wpg elevator
2004,6,CAD/tonne,"Canola, #1CR",380.18,Farmer's net cash return at Wpg elevator
2004,6,CAD/tonne,"Corn, #2",157,Farmer's net cash return at Wpg elevator
2004,6,CAD/tonne,"Flaxseed, #1CW",437.63,Farmer's net cash return at Wpg elevator
2004,6,CAD/tonne,"Oats, #2CW",124.934,Farmer's net cash return at Wpg elevator
2004,6,CAD/tonne,"Peas, #2 Yellow",177.724,Farmer's net cash return at Wpg elevator
2004,6,CAD/tonne,"Rye, #2",167.632,Farmer's net cash return at Wpg elevator
2004,6,CAD/tonne,Soybeans,380.228,Farmer's net cash return at Wpg elevator
2004,6,CAD/tonne,"Soymeal, 46%, Wpg",411.3043479,Farmer's net cash return at Wpg elevator
2004,6,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",166.95,Farmer's net cash return at Wpg elevator
2004,7,CAD/tonne,"Barley, #1CW",102.125,Farmer's net cash return at Wpg elevator
2004,7,CAD/tonne,"Canola Meal, 34%, Altona",258.25,Farmer's net cash return at Wpg elevator
2004,7,CAD/tonne,"Canola, #1CR",336.01,Farmer's net cash return at Wpg elevator
2004,7,CAD/tonne,"Corn, #2",135.325,Farmer's net cash return at Wpg elevator
2004,7,CAD/tonne,"Flaxseed, #1CW",422.68,Farmer's net cash return at Wpg elevator
2004,7,CAD/tonne,"Oats, #2CW",109.5525,Farmer's net cash return at Wpg elevator
2004,7,CAD/tonne,"Peas, #2 Yellow",150.7725,Farmer's net cash return at Wpg elevator
2004,7,CAD/tonne,"Rye, #2",118.74,Farmer's net cash return at Wpg elevator
2004,7,CAD/tonne,Soybeans,329.7775,Farmer's net cash return at Wpg elevator
2004,7,CAD/tonne,"Soymeal, 46%, Wpg",402.2173913,Farmer's net cash return at Wpg elevator
2004,7,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",143.15,Farmer's net cash return at Wpg elevator
2004,8,CAD/tonne,"Barley, #1CW",71.43,Farmer's net cash return at Wpg elevator
2004,8,CAD/tonne,"Canola Meal, 34%, Altona",171.8,Farmer's net cash return at Wpg elevator
2004,8,CAD/tonne,"Canola, #1CR",318.31,Farmer's net cash return at Wpg elevator
2004,8,CAD/tonne,"Corn, #2",133.378,Farmer's net cash return at Wpg elevator
2004,8,CAD/tonne,"Flaxseed, #1CW",351.62,Farmer's net cash return at Wpg elevator
2004,8,CAD/tonne,"Oats, #2CW",115.676,Farmer's net cash return at Wpg elevator
2004,8,CAD/tonne,"Peas, #2 Yellow",140.238,Farmer's net cash return at Wpg elevator
2004,8,CAD/tonne,"Rye, #2",98.05,Farmer's net cash return at Wpg elevator
2004,8,CAD/tonne,Soybeans,255.664,Farmer's net cash return at Wpg elevator
2004,8,CAD/tonne,"Soymeal, 46%, Wpg",292.5043478,Farmer's net cash return at Wpg elevator
2004,8,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",109.47,Farmer's net cash return at Wpg elevator
2004,9,CAD/tonne,"Barley, #1CW",66.2,Farmer's net cash return at Wpg elevator
2004,9,CAD/tonne,"Canola Meal, 34%, Altona",158.25,Farmer's net cash return at Wpg elevator
2004,9,CAD/tonne,"Canola, #1CR",323.065,Farmer's net cash return at Wpg elevator
2004,9,CAD/tonne,"Corn, #2",139.9525,Farmer's net cash return at Wpg elevator
2004,9,CAD/tonne,"Flaxseed, #1CW",443.62,Farmer's net cash return at Wpg elevator
2004,9,CAD/tonne,"Oats, #2CW",129.03,Farmer's net cash return at Wpg elevator
2004,9,CAD/tonne,"Peas, #2 Yellow",122.8675,Farmer's net cash return at Wpg elevator
2004,9,CAD/tonne,"Rye, #2",90.8,Farmer's net cash return at Wpg elevator
2004,9,CAD/tonne,Soybeans,235.8025,Farmer's net cash return at Wpg elevator
2004,9,CAD/tonne,"Soymeal, 46%, Wpg",267.826087,Farmer's net cash return at Wpg elevator
2004,9,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",96,Farmer's net cash return at Wpg elevator
2004,10,CAD/tonne,"Barley, #1CW",68.19,Farmer's net cash return at Wpg elevator
2004,10,CAD/tonne,"Canola Meal, 34%, Altona",144.75,Farmer's net cash return at Wpg elevator
2004,10,CAD/tonne,"Canola, #1CR",276.91,Farmer's net cash return at Wpg elevator
2004,10,CAD/tonne,"Corn, #2",119.285,Farmer's net cash return at Wpg elevator
2004,10,CAD/tonne,"Flaxseed, #1CW",389.12,Farmer's net cash return at Wpg elevator
2004,10,CAD/tonne,"Oats, #2CW",110.81,Farmer's net cash return at Wpg elevator
2004,10,CAD/tonne,"Peas, #2 Yellow",107.495,Farmer's net cash return at Wpg elevator
2004,10,CAD/tonne,"Rye, #2",86.8,Farmer's net cash return at Wpg elevator
2004,10,CAD/tonne,Soybeans,211.9225,Farmer's net cash return at Wpg elevator
2004,10,CAD/tonne,"Soymeal, 46%, Wpg",211.9891304,Farmer's net cash return at Wpg elevator
2004,10,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",83.705,Farmer's net cash return at Wpg elevator
2004,11,CAD/tonne,"Barley, #1CW",69.96,Farmer's net cash return at Wpg elevator
2004,11,CAD/tonne,"Canola Meal, 34%, Altona",143,Farmer's net cash return at Wpg elevator
2004,11,CAD/tonne,"Canola, #1CR",277.206,Farmer's net cash return at Wpg elevator
2004,11,CAD/tonne,"Corn, #2",105.508,Farmer's net cash return at Wpg elevator
2004,11,CAD/tonne,"Flaxseed, #1CW",380.22,Farmer's net cash return at Wpg elevator
2004,11,CAD/tonne,"Oats, #2CW",107.384,Farmer's net cash return at Wpg elevator
2004,11,CAD/tonne,"Peas, #2 Yellow",113.22,Farmer's net cash return at Wpg elevator
2004,11,CAD/tonne,"Rye, #2",76.85,Farmer's net cash return at Wpg elevator
2004,11,CAD/tonne,Soybeans,214.364,Farmer's net cash return at Wpg elevator
2004,11,CAD/tonne,"Soymeal, 46%, Wpg",211.2,Farmer's net cash return at Wpg elevator
2004,11,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",80.74,Farmer's net cash return at Wpg elevator
2004,12,CAD/tonne,"Barley, #1CW",71.195,Farmer's net cash return at Wpg elevator
2004,12,CAD/tonne,"Canola Meal, 34%, Altona",142.5,Farmer's net cash return at Wpg elevator
2004,12,CAD/tonne,"Canola, #1CR",261.82,Farmer's net cash return at Wpg elevator
2004,12,CAD/tonne,"Corn, #2",105.5075,Farmer's net cash return at Wpg elevator
2004,12,CAD/tonne,"Flaxseed, #1CW",449.37,Farmer's net cash return at Wpg elevator
2004,12,CAD/tonne,"Oats, #2CW",118.99,Farmer's net cash return at Wpg elevator
2004,12,CAD/tonne,"Peas, #2 Yellow",114.87,Farmer's net cash return at Wpg elevator
2004,12,CAD/tonne,"Rye, #2",72.1625,Farmer's net cash return at Wpg elevator
2004,12,CAD/tonne,Soybeans,219.7275,Farmer's net cash return at Wpg elevator
2004,12,CAD/tonne,"Soymeal, 46%, Wpg",233.75,Farmer's net cash return at Wpg elevator
2004,12,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",86.615,Farmer's net cash return at Wpg elevator
2005,1,CAD/tonne,"Barley, #1CW",69.12,Farmer's net cash return at Wpg elevator
2005,1,CAD/tonne,"Canola Meal, 34%, Altona",138.5,Farmer's net cash return at Wpg elevator
2005,1,CAD/tonne,"Canola, #1CR",254.27,Farmer's net cash return at Wpg elevator
2005,1,CAD/tonne,"Corn, #2",103.86,Farmer's net cash return at Wpg elevator
2005,1,CAD/tonne,"Flaxseed, #1CW",498.87,Farmer's net cash return at Wpg elevator
2005,1,CAD/tonne,"Oats, #2CW",126.055,Farmer's net cash return at Wpg elevator
2005,1,CAD/tonne,"Peas, #2 Yellow",112.065,Farmer's net cash return at Wpg elevator
2005,1,CAD/tonne,"Rye, #2",72.05,Farmer's net cash return at Wpg elevator
2005,1,CAD/tonne,Soybeans,206.96,Farmer's net cash return at Wpg elevator
2005,1,CAD/tonne,"Soymeal, 46%, Wpg",228.0108696,Farmer's net cash return at Wpg elevator
2005,1,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",86.915,Farmer's net cash return at Wpg elevator
2005,2,CAD/tonne,"Barley, #1CW",67.01,Farmer's net cash return at Wpg elevator
2005,2,CAD/tonne,"Canola Meal, 34%, Altona",137.75,Farmer's net cash return at Wpg elevator
